,Unnamed: 0.1.1,Judul,Penulis,PDF_Link,Abstrak,Topik_0,Topik_1,Topik_2,Topik_3,Topik_4,Topik_5,Topik_6,Topik_7,Topik_8,Topik_9,Topik_10,Topik_11,Topik_12,Topik_13,Topik_14,Topik_15,Topik_16,Topik_17,Topik_18,Topik_19,Topik_20,Topik_21,Topik_22,Topik_23,Topik_24,Topik_25,Topik_26,Topik_27,Topik_28,Topik_29,Topik_30,Topik_31,Topik_32,Topik_33,Topik_34
173,173,  Kebangkitan Party ID: Analisis Perilaku Memilih dalam Politik Lokal di Indonesia   ,Haryanto Haryanto,https://jurnal.ugm.ac.id/jsp/article/view/13082/9311,"This article explains that the party identiﬁ cation (party ID) has become the main factor of voting behavior in local politics in Indonesia. Voters no longer dominant consider the proximity factor, both ethnic and regional proximity in determining vote choice, as a general conclusion that has been used to explain voting behavioral in local politics in Indonesia. This article conﬁ rms that voters tend to conform to the party then make a choice their voices to candidates that are oﬀ ered by the party.",0.2173591545973556,0.1779642370812097,0.2292199001545551,0.2217573274654333,0.2612464997618156,0.2217446209865348,0.2000090022721423,0.2187886660623224,0.1778496795929344,0.2162446015241738,0.1910261090204755,0.2113721261708903,0.2020808716754809,0.1738446318012667,0.1879721969218099,0.241924821621399,0.1305482287580268,0.2427750614357232,0.1328558500682807,0.209934666017555,0.161191465039374,0.2195957236732984,0.180583586848328,0.2039459526617926,0.1611674283855798,0.1855013854599914,0.237479267261148,0.1799483082038981,0.2084091040775341,0.1204734989244642,0.2550642583153764,0.279481768765675,0.2789299034876832,0.2032157956345234,0.1279997388001355
174,174,  Membangun Kepercayaan Publik Melalui Kebijakan Sosial Inklusif   ,Rutiana Dwi Wahyunengseh,https://jurnal.ugm.ac.id/jsp/article/view/10923/8164,"Social policy is an important instrument in building public trust. However, fail to adopt appropriate approach in formulating and developing social policy may result in the public distrust toward government as the main actor of social policy making. With the case of participatory city planning in Surakarta, this article argues that democratic and inclusive social policies, since the policy formulation to the evaluation, will contribute positively in building public trust, which in turn increases the governance effectivity.",0.2109300465050639,0.19566812282326,0.2225285216232026,0.2318112810662268,0.1110917799696982,0.2368698475322268,0.2011278884380788,0.2015176320598204,0.2113277131145528,0.2458109015356915,0.2028905200312686,0.2056696671870722,0.2016447403318877,0.243915407436641,0.2306354500755591,0.2009973447164819,0.2229050487806602,0.30034179578046,0.1599917221583228,0.2356445942504829,0.1836702276747164,0.2094907167940948,0.2037529411043637,0.2008961413516705,0.2277111991525389,0.2756108142006095,0.2132931115590721,0.2000344805103863,0.1839612479822901,0.1229322047262877,0.2554816505308105,0.224910784925612,0.2143586062384593,0.2175366618801759,0.1869149588871164
175,175,  Efektivitas Kebijakan Sosial dalam Pemecahan Masalah Sosial   ,- Soetomo,https://jurnal.ugm.ac.id/jsp/article/view/10922/8163,"Social policy was understood as a response of government toward social problems steam from individuals and systems, as well as social structures and social institutions. Thus the effectiveness of social policies in solving social problems will only be achieved if social policies not only general in changes and improvements at the individual level, but also able to promote social change through institutional and structural transformation. While not ignoring government’s role as the main actor, this paper emphasizes the importance of society in fostering social transformation.",0.1517083761128196,0.1384060582274657,0.1699936465798617,0.1767097178695145,0.2354393739185708,0.1731563806437531,0.1481674225421202,0.1467468735022103,0.1416305045216036,0.1811015458016969,0.1276992485018815,0.1534297481963911,0.1511381434118298,0.1490076796278508,0.2005149195277735,0.1342101043916977,0.1619244489444049,0.2159767616065195,0.1352638125805799,0.1660950396784085,0.1364971876730871,0.1614045020410255,0.1410101417506461,0.167214382249711,0.1703768937899226,0.0650150838408699,0.1717641783401194,0.1547514441040728,0.1516851360328774,0.1625148731391524,0.2461536107798027,0.2103976462958936,0.1566071661951799,0.1633977548233399,0.133533442790995
176,176,  Kepedulian Sosial Perusahaan: Cermin Disfungsi Pluralisme Kesejahteraan   ,Mulyadi Sumarto,https://jurnal.ugm.ac.id/jsp/article/view/11011/8252,"Paradigm of social poticy is shifted from welfare state to welfare pluralism. The state, as the primary agency responsible in providing social welfare to the people has to allow the market to function in doing so, as neo-liberalism swift the world govemance. Corporate Social Responsibility (CSR) is meant to be practical showcase of welfare pluralism, aims to demonstrate that reliability of the state to deliver the sosical service. Four cases of community development programs within the banner of CSR show that was not the case. There are at least three predicaments. First, the company's engagement community development due to political pressure, as oppose to expressing their social responsibility. Second, the motive in carrying out the program is to get public trust, as some form of investment. Third, the program cannot empower local people. Welfare pluraliem lead us to a paradox. On the one hand pivate sector transform itself to be an agency for delivering social welfare, but on the other hand, their engagement essentially to secure their own wealth.",0.2168525960053842,0.2452620418763783,0.2511678577021831,0.2345744976957219,0.1705500364004277,0.2624248488746379,0.2305931355569693,0.2524274282437738,0.2536759135806001,0.276110574423674,0.2086279508665988,0.2344285445211962,0.2528206674515415,0.1956148298299714,0.1870385611642914,0.2138708886208542,0.1981002507216901,0.3483160757101075,0.1948264394847675,0.2612713892329364,0.1838904731096297,0.2419027689112819,0.2198132376357521,0.2425860038469759,0.2205481131943054,0.159056776493055,0.2501618688325338,0.2407074610671112,0.2165566277766152,0.1602903305086587,0.3215262263581389,0.2355752550103079,0.1910345176911022,0.2209559703910479,0.2233560180566422
177,177,  Menuju Pelayanan Sosial yang Berkeadilan   ,Janianton Damanik,https://jurnal.ugm.ac.id/jsp/article/view/10921/8162,"It is inevitable that the main weakness of social service management, whether committed by state or another actors, lies in the enforcement of justice. The root of the problem mainly lies on the social services approach which tends to be charitative and focuses more on image building. Charitative approach immediately raises the sense of unjust when the target group of clients are subordinate of service providers, while the image building motive tends to encourage the emergence of manipulative actions that offend the sense of justice. This paper offers an alternative idea of model in social services which is more equitable with emphasis on production process and mechanism, allocation and distribution of social resources to the public, as the essence of social services",0.1621495182828382,0.1630960937702119,0.2151988900965555,0.1932120642928761,0.1572742588189104,0.2004729273350081,0.1633179673751815,0.2373106598326101,0.2095210939483404,0.1933707140715855,0.1651400780991635,0.1753982293700748,0.1858976076987744,0.1727196963890441,0.2215889105874824,0.1810879030612728,0.1637594902349564,0.2443464889166708,0.1642040323324574,0.2326221437125605,0.1622932033513931,0.1846051596355245,0.1646059387244998,0.1868082026989977,0.2051267945552092,0.0976011855247116,0.1850331228045907,0.1629063911954803,0.1447715724553731,0.1041631042746764,0.2812166562963393,0.1886211240085689,0.1661050143852265,0.1919214440027325,0.1543045104391867
178,178,"  Komunitas Berpagar: Antara Inovasi Sosial dan Ketegangan Sosial (Studi Kasus Komunitas Berpagar di Propinsi D.I Yogyakarta, Indonesia)   ",Derajad S. Widhyharto,https://jurnal.ugm.ac.id/jsp/article/view/10962/8203,"Gated communities grow fast in Yogyakarta, not only among middle-up class, but also middle-lower class in ‘kampung’. Social dynamics of urban society have increased the complex social problems. Urban social problems such us criminality, has made urban dwellers anticipate it by putting extra security in their homes. Urban community tries to secure their homes and their circumstances by using several things, such as installing tall entrance gates surrounding their residential areas or paying more for security guards. This research is aimed at capturing how far social changes has emerged after this so-called “gated community” has rapidly grown in Indonesian society. Using the case of Yogyakarta city, this paper tries to describe the phenomenon of “gated communities” into more comprehensive account.",0.1507924821558817,0.185198109037751,0.1740633785336892,0.1771708702054677,0.1967357722733477,0.1756341564152569,0.1446629121233228,0.1759930562555316,0.1825217809444471,0.1844276340226241,0.1637378342119359,0.1741521503595263,0.1524221525156451,0.1833847697283931,0.1708313755853387,0.1656110103421892,0.1914767958523071,0.2020612442241928,0.1410423622716999,0.1768310705963289,0.1511491662783895,0.186932387958313,0.1575116985032473,0.1735854753318471,0.1843489447413179,0.1523994384406499,0.1959824383835558,0.1714508840304677,0.1852458544521872,0.2107019869866636,0.3253713658702543,0.1527424017610988,0.1317293094210288,0.1706413176005281,0.1701536078478785
179,179,  Gerakan Sosial Baru di Indonesia: Repertoar Gerakan Petani   ,- Suharko,https://jurnal.ugm.ac.id/jsp/article/view/11020/8261,New social movement can be perceived both as a new type of social movements and as a new social science paradigm. The article refers new social movement as the new type of social movements. It article describes and analyzes repertoar of peasant movements in Indonesin as part of new social movement. Peasant movements in Indonesia are actually part of anti globalization movement which have quite similar chamcteristics with new social movements.,0.1841173143100081,0.1630176217032567,0.1702463040255819,0.1859493654317091,0.2715065948057854,0.1804039903827576,0.1839984351482087,0.1636146573188886,0.1696979981835803,0.1954200637417396,0.1848588771541139,0.1771756983037352,0.1412200616911002,0.1783976862934477,0.2124660867807434,0.2075127124090296,0.1579407962239611,0.2353885000111781,0.1369324454700193,0.1900971090028928,0.1883285240133695,0.2185528597450064,0.1938242342341084,0.1936648506995947,0.1811441663315733,0.1347627423785377,0.2249862282984563,0.1896416850629309,0.2004643491632142,0.1194405496295114,0.2190441486614151,0.1525663188779695,0.1597813258669696,0.1590312751396863,0.1370758838472635
180,180,  SDM dan Modal Sosial dalam Jaringan Bisnis Komunitas Tarekat di Yogyakarta   ,M. Supraja,https://jurnal.ugm.ac.id/jsp/article/view/10955/8196,"This paper generally highlights the relation between economic and religion, specifically what so-called tarekat. Terminologically, tarekat is defined as the way to find the bridge between trancendental aspects (God) and social aspects. Moreover, the author in this paper also explores the broaden perspectives of tarekat itself. Hence, this paper also tries to explain how tarekat gives significant contribution to develop business of its member by activating theis social capital. Social capital of tarekat has given many advantages, especially when there is little or no support from the government in the forms of aids or policies.",0.194538984021565,0.1823713279772043,0.1815098025475458,0.1972774805450146,0.2378534622799463,0.2135050392962663,0.1701613446714749,0.1810743509981524,0.1851276668768271,0.1904783809608081,0.1959634779614736,0.1872492137562476,0.194050350379382,0.2319962541427991,0.2482068917132102,0.1833166540288014,0.15686348605584,0.2685632233664625,0.1456322194442255,0.2147594657036514,0.2094495380729373,0.1897496663291357,0.1812732845571728,0.1772862781202618,0.1819516094036348,0.1387134039543143,0.1808463909077013,0.225560536878822,0.1837085590511213,0.0981424050936439,0.2069341673963103,0.1964470894158139,0.1659766072458458,0.1990518833653009,0.1630297352857944
181,181,  (Kebijakan Publik: Perspektif Alternatif) Jaminan Sosial di Indonesia: Relevansi Pendekatan Informal   ,- Mudiyono,https://jurnal.ugm.ac.id/jsp/article/view/11094/8335,"Indonesia is deprived in social security system, despite the fact that the recently amended constitution retains a mandate to grant all citizen with social security. While the formal setup such as social security insurance has not been sufficiently developed, the informal practice of delivering social security system has not been seriously revived and nurtured. As the mode of governance has been incrasingly decentralised, a locally-supported social security system became a strategic challenge to meet.",0.1659513507717098,0.185535284785238,0.2182416145001038,0.1956475158649007,0.1683061321058266,0.196066295974663,0.1610656064628511,0.1977358630532447,0.2063783339929576,0.2021409353791499,0.1686521063327174,0.1822345074410028,0.1781064966909973,0.1730611954491288,0.1847498641317576,0.1983167566001184,0.1878493478084381,0.2665789719450739,0.1501858492468463,0.1994154153193003,0.1853536452772453,0.1997189654771451,0.1763972542538018,0.2033194169289714,0.1573485510892943,0.1192692060972527,0.2191215625804228,0.1630075736604778,0.1655473751216326,0.0994391005301219,0.2715451015592929,0.1652290606013223,0.1977128367767108,0.2001008523077494,0.1608409616383884
182,182,  Explaining the Emergence and the Durability of the Right Wing Parties: The Case of the Italian Second Republic   ,Kuskridho Ambardi,https://jurnal.ugm.ac.id/jsp/article/view/11006/8247,"Makalah ini membahas gejala partai kanan ekstrem yang muncul sejak awal dekade L990an di Itali, yakni Lega Nord, Forza Italia, Cristiano Democratico, dan Allianza Nazionale. Tesis utama yang dikembangkan dalam makalah ini: bahwa kemunculan, keunggulan, dan kemampuan bertahan dari partai-partai tersebut bersumber dari kemampuan mereka dalam menghidupkan cleavage sosial Utara-Selatan yang sebelumnya dormant atau laten. Dengan memanfaatkan isu dominasi Selatan (yang secara ekonomi inferior) dalam pemerintahan atas Utara (superior), partai-partai kanan di Itali mengubah struktur sistem kepartaian stabil yang muncul seiak Perang Dunin II sampai dekade 1980an, Kemunculan partai-partai ini dengan demikian bukan sekadar mewakili gejala protest voting, namun lebih jauh, mereka mencerminkan pergeseran struktur konflik kepartaian yang berbasis cleavage sosial",0.177414087384507,0.1653321811207906,0.1826292944098445,0.1751298368677687,0.1490817203737206,0.1913721709766022,0.1673100095966073,0.1815311518177522,0.1646643323193935,0.198776708116891,0.17943741801474,0.1717679768939753,0.1519827460365253,0.184842228088547,0.183404807714439,0.197725163987892,0.1834851951677245,0.2524116379933745,0.1423967978006227,0.2169022859091572,0.1774915503396424,0.1930386363260355,0.1863824528749557,0.1912882070911331,0.1517061852502247,0.1898335403096452,0.1916759374838645,0.1675521416984418,0.201609810876489,0.2048547409957868,0.1656750051080539,0.2050281203444406,0.2602482311397354,0.1759560075694506,0.1441413590651055
183,183,  Jaminan Sosial Berbasis Komunitas: Respon Atas Kegagalan Negara dalam Penyediaan Jaminan Kesejahteraan   ,- Suparjan,https://jurnal.ugm.ac.id/jsp/article/view/10952/8193,"Various findings in the research showed that government failed to provide social security as one of strategies to overcome problem of social welfare, especially to people who live under the poverty line. This research showed that there are problems contributing to the government failure in maintaining community welfare through social security. Moreover, due to fulfill of social welfare, this research showed that Lembaga amil zakat infaq sodaqoh Tsalatsatun Kharimah appears as a way to distribute zakat from the have community to the poor in its region since 2006. Institutionalizing process of the zakat distribution may through efforts of building collective awareness by showing positive work for community.",0.1807323528564492,0.163876097443937,0.1698437838736627,0.1968256635273561,0.1784596360605449,0.2002746746352813,0.1749713915480228,0.2065497023653486,0.1905065151910788,0.1998311564397036,0.161932271033804,0.1772956562647673,0.1896278394553988,0.1786191982217238,0.1986632128338744,0.1855804825605458,0.1637805524083735,0.2393814923001885,0.2042178809118774,0.2106369796028672,0.2220159761679311,0.18218567902323,0.1652877475197283,0.1697103750610432,0.2109646070505504,0.1489006915359718,0.1784227106879656,0.195432292120762,0.1958365393180439,0.169675437418771,0.2576205801404684,0.2224159741797773,0.1566842839599639,0.1871683570882811,0.1794651747953685
184,184,  (Kebijakan Publik: Perspektif Alternatif) 'Policygraphy': Kerangka analisis proses kebijakan dari perspektif non-negara   ,- Sukardi,https://jurnal.ugm.ac.id/jsp/article/view/11092/8333,"What does policy-making look like if we look at it from society, particularly those who are forced to accept whatever the government had decided. This article attempts to over an analytical framework, by taking advantage of etnographic works, the way social capitals being managed and utilized. These attempts are being enhanced through detail process of uncovering the public transcript and the hidden transcript shared and spread out within the community. The working together those processes help to understand how policy process works.",0.1960439704742197,0.1712657127986848,0.2026018528255113,0.195665244276026,0.1870062862440873,0.2153148647831642,0.2386149531370181,0.2187333887354828,0.2035716513045935,0.1962338365018991,0.1875755631342804,0.1924320596201517,0.2108209934349915,0.2151535112701536,0.2036596309364672,0.1896561191666751,0.1814498872992918,0.2655530002995434,0.1465665723558199,0.2384231354302713,0.1645433538452306,0.185731612335219,0.1738162648964483,0.188128151948053,0.2012544604353604,0.1330379284046794,0.2060249648024574,0.1891995464277116,0.2015291654542071,0.1399863863226281,0.2153068234906011,0.3404684361737953,0.1584596604761476,0.2081098385697267,0.1741207898690748
185,185,  (Kebijakan Publik: Perspektif Alternatif) Penanggulangan Kemiskinan: Kebijakan dalam Perspektif Gerakan Sosial   ,J. Nasikun,https://jurnal.ugm.ac.id/jsp/article/view/11091/8332,"The poors have been ignored within the process of economic development, as myth of non-existence reveals. More over, they have been discredited as the attempt to recognise their existence become a liability. It is widely assumed that policies in favour to the poor essentially compromising the interest of the growing economy. Based on this kind of ""auto-critics"" the author advocates the importance of integrating the poor within the entire national system of development. Not only the policies have provided the poor with sufficient access to information and technology and the market, a fair distribution of resourcess is imperative. Simply put, the thrust of poverty aleviation policy is restructuring the economy so that the poors gain wider access and stronger bargaining power. In order to make this imperative, poverty aleviation should be treated as social movement. By approaching poverty aleviation as a form of social movement, social and institutional bases for involving the poor in the process of development is strengthened. Moreover, the deepening of the movement eventually institutionalising the policy and the public agenda, not merely issue to be disscused by government official and a limited number of intellectuals.",0.2014409550077364,0.2094332789508599,0.2090314438348601,0.2175240608953734,0.2145659561236418,0.2426863479601357,0.1807329154799935,0.2172311378796749,0.2045803669974903,0.214329148859074,0.1902553435904682,0.2123824556626439,0.2245587956367067,0.2299861285847179,0.252591522081218,0.2063856352228125,0.1741448991648014,0.3165103155862393,0.2258974282148374,0.2815031140542562,0.1747581372012224,0.2086613805969346,0.1848666156209928,0.22204685961891,0.2436749601145002,0.1665668995988528,0.1978810571379022,0.2209532925386776,0.1941743311947509,0.1677264140656305,0.2963986350020044,0.1740429210075549,0.2043244137601301,0.2106796424430292,0.1772858727407028
186,186,  Middle Class Chinese Indonesians in Solo: In Search of New Identity in Post-Suharto’s New Order   ,Nurul Aini,https://jurnal.ugm.ac.id/jsp/article/view/10969/8210,"Paper ini membahas tentang kelompok kelas menengah Tionghoa Indonesia di Kota Solo Propinsi Jawa Tengah. Berbasis penelitian etnografis, tulisan ini menggali bagaimana kelas menengah Tionghoa Indonesia meredefinisi peran dan identitas mereka. Dengan mengambil tiga aspek sosial, yaitu ekonomi, pendidikan, dan agama, tulisan ini mencoba melihat dinamika sosial masyarakat etnis Tionghoa pada rezim Suharto dan sesudah reformasi.",0.1949237185092925,0.1848124186195457,0.2207078404767489,0.2070164385322771,0.315403075943823,0.2144732001391178,0.2164878070560194,0.2189060360986549,0.2058485378714909,0.2232117067572487,0.1907339130613352,0.2019142805645235,0.1859778378810684,0.164768125378052,0.1871679850672225,0.2174693241398731,0.1984076871490987,0.2706856758829045,0.1569429708238776,0.2117807887649078,0.2234184510645039,0.2268405575573606,0.2105981593758641,0.1913175126679469,0.2172907257206684,0.1384601003343152,0.2327225390627007,0.2096920926148794,0.2612396804030966,0.1392643570605919,0.2508241801056764,0.1958993466545319,0.1746851201218681,0.1964193489718349,0.1834304474739438
187,187,  Journey to Zero Violence: An Experience of Youth-Based Civil Society Organization in Eradicating Violent Practices in the School Initiation Programme   ,Meredian Alam,https://jurnal.ugm.ac.id/jsp/article/view/10965/8206,"Praktek-Praktek kekerasan dalam inisiasi sekolah merupakan bentuk tindakan dehumanisasi yang dilakukan di tingkat sekolah menengah atas di Indonesia terhadap siswa-siswi baru. Implikasi negatifnya muncul tidak hanya di internal sekolah saja, tetapi secara sosial telah merambah ke level yang lebih luas, yaitu merebaknya perilaku kekerasan di tengah masyarakat. Situasi yang telah berlangsung lama ini memerlukan penanganan secara kultural melalui Kemah Perdamaian (Peace Camp). Peace Generation sebagai salah satu organisasi berbasis pemuda menggelar program ini untuk mempromosikan nilai-nilai solidaritas, dialog antaragama, tindakan nir-kekerasan, dan pengenalan identitas sebagai modal berinteraksi sosial di lingkungan sekolah, keluarga, dan masyarakat. Melalui Kemah Perdamaian praktek-praktek kekerasan di sekolah secara perlahan berhasil diminimalisir dan diinternalisasi.",0.204597930349463,0.1938395098966685,0.2358200777791221,0.214663795307122,0.2360174595323643,0.2200695245978632,0.1962048815946784,0.2134374609075242,0.225866953684233,0.2256834028758912,0.1673622972428489,0.2080400968024037,0.2001594882988104,0.2227647133854738,0.2014973745132706,0.2318894095464133,0.1785193446363316,0.2715127198549881,0.1968562288937985,0.2251689729587522,0.1917741153350106,0.2057996963141566,0.1890888307865079,0.2248184950061123,0.1889027939339036,0.129248387046612,0.2137290443117347,0.1976951386296787,0.2367638720554171,0.1542423976085113,0.3238646049147541,0.1812689512691813,0.2182637908072623,0.1885265303082958,0.1958403179274035
188,188,  (Gerakan Sosial (Baru) Pasca “Orde Baru”) PKBI: Aktor Intermediary dan Gerakan Sosial Baru   ,"- Haryanto, Siti Mauliana Hairini, Abu Bakar",https://jurnal.ugm.ac.id/jsp/article/view/10902/8143,"In contemporary political developments, various measures have been carried out by the intermediary actor in the role and function as a state society relations. This article gives an overview of how the strategy undertaken by the intermediary actor through new social movement approach. It concludes that the New Social Movement not only be found in Europe and America, but also at the local level in Indonesia.",0.1980931307246325,0.1982264374786355,0.23548949245509,0.2213954842259196,0.3141356832672606,0.2261361499059169,0.2231689349191081,0.2268007028446659,0.2079590147503179,0.2050666082793582,0.2057611537541791,0.2110572237195278,0.2315177219285844,0.1429063911024735,0.1575709545338306,0.2112312478582593,0.1876191830236468,0.2605165952183897,0.1570806916058411,0.2294227261634512,0.2094697923684337,0.2282570876007709,0.2209713466855139,0.2357365605009884,0.1934999974898184,0.107109426851453,0.2583947064886711,0.1808612392949431,0.1947876313295801,0.1371749198966718,0.2025766822319207,0.1785497816016672,0.2296153844967219,0.194990785917595,0.169179166363675
189,189,"  State Neglect, Church Decline, and Ascendent Adat: The Power Contestation in Adonara, Eastern Flores   ",Longgina Novadona Bayo,https://jurnal.ugm.ac.id/jsp/article/view/10959/8200,"Tulisan ini mendiskusikan tentang kontestasi kuasa diantara tiga kekuatan mayor yang berperan penting dalam pengorganisasian masyarakat dan proses perubahan sosial di Adonara, yakni adat, gereja, dan Negara. Jika kekuatan Negara dan gereja sebagai representasi kekuatan pembangunan dan modernisasi mengalami penurunan peran dalam keseluruhan pembangunan masyarakat. Sebaliknya, adat sebagai representasi kekuatan lokal justru menunjukkan hegemoninya di hampir seluruh aspek kehidupan masyarakat. Bangkitnya adat sebagai kekuatan hegemonik tersebut tidak dapat dilepaskan dari desain kebijakan desentralisasi dan otonomi daerah yang memberikan ruang kebebasan bagi ekspresi lokal untuk menegaskan identitasnya. Alhasil, ketika negara gagal menjadi agen perubahan sosial dan gereja menemui titik kebuntuan dalam mencangkokan nilai-nilai katolikisme, adat merayakan diri sebagai representasi institusi lokal yang terkuat di Adonara.",0.2186485420270919,0.184664435185069,0.2222070452075487,0.2217909699172378,0.2081763559641745,0.2104621210668011,0.1843517536620377,0.2066316247743092,0.1883491415504223,0.217524897490932,0.1689946252158546,0.2076591517600943,0.1852648359951412,0.2349303441534247,0.2245756150215085,0.2130504804765708,0.1909913595139551,0.2747702519368694,0.1627880196209826,0.2381751069712517,0.2248988111373633,0.2053982338071773,0.193827993820501,0.2194618034455639,0.1968707391476652,0.1393958565518983,0.2074693410409124,0.2179773790418025,0.2584127773425678,0.1386319659726466,0.2595753557635124,0.2188225812542292,0.2067329649112549,0.2056837969815636,0.1724107086134975
190,190,  Ketegangan Antara Individualitas Dan Sosialitas (Memahami Logika Pedagang Mojokuto)   ,Ganjar Nugroho,https://jurnal.ugm.ac.id/jsp/article/view/11127/8368,"raders, surely, are engaging economic activity based on the principle of pursuing their own self interest. The notion of self interest, however, is socially constructed. Observation at Mojokuto market-place shows that people sense of self interest do not necessarily egoistic. It is in their own interest to maximize the benefit of not being egoistic.",0.1776750896806272,0.1837511096714077,0.1995323457978139,0.1861724409891439,0.1976588742535611,0.2210179700683294,0.1600218936888614,0.2030049060067024,0.2202005331203744,0.1865242082045958,0.1891402128214435,0.171592696361329,0.199832911582989,0.1828111387644138,0.2427917640115127,0.1729458227250168,0.1507818786374161,0.303673062033097,0.1622946079224472,0.2208191828960291,0.1621215683294966,0.1798890815357184,0.1773426999138166,0.182729793362541,0.1771903219287077,0.110518724220667,0.1730589721447428,0.1998958583410766,0.1381510868665217,0.0347550297676232,0.1763888740046886,0.1461868292995691,0.134975376512594,0.2066068827245232,0.166547823583452
191,191,  Piil Pesenggiri: A Concept of Political Power in Lampung Culture   ,Robi Cahyadi Kurniawan,https://jurnal.ugm.ac.id/jsp/article/view/28702/17321,"Power is the main focus of political science, so far the concept of power that exists in Indonesia comes from the conception of western cultural thought, especially Europe, which influenced the thinking of the thinkers of the era of Greece, Rome, and medieval Europe. After the reform and era after 2000, Indonesian thinkers tried to offer the concept of power based on local wisdom based on local culture. So that emerged local concepts of politics and power. This paper attempts to relate the principles of the local culture of Lampung piil pesenggiri in the context of contemporary politics today, especially in the election, including things mystical. The method used in this research/writing by using qualitative methods with secondary data sources and literature study. The result in the level of the concept piil pesenggiri be ideal, but the level is still questionable practice.",0.2892969535948169,0.215004215991354,0.2794272134647199,0.2447153449325261,0.3006003915794816,0.268137847953857,0.2118554263878777,0.2299837265906014,0.2392978735782208,0.2439395338449749,0.247095002881655,0.2436260414478691,0.2416059338222494,0.1757647915787661,0.2165447147074596,0.2756775931304964,0.1740531571013162,0.370902835308957,0.1862561972137224,0.2831887499860949,0.223906741688797,0.2650100723485668,0.2430580927002519,0.2610484312806469,0.2091414425630292,0.1528654090906318,0.266421901799749,0.238791859044413,0.2371602398041665,0.0968915399230203,0.2537519697506274,0.190291454172115,0.2531336088286236,0.2406675528579213,0.1950822781091399
192,192,  Pengarusutamaan Lansia dalam Pelayanan Sosial   ,- Bahruddin,https://jurnal.ugm.ac.id/jsp/article/view/10953/8194,"Demographic transition can be found both in developed and developing countries. One indication of demographic transition is the significant increase of older people number. Ageing is mostly seen as biological processes. In fact, not only biological processes, culture and social condition are also important to determine the definition of ageing. Therefore, the meaning of ageing has much to do with how the society and the government respond to it. This article discusses what government should do in accordance to ageing processes, especially in terms of social services.",0.1367022200314276,0.1631396878930235,0.1934992085092069,0.1606583430832934,0.2068089856921959,0.1659315812741149,0.1345437181089916,0.1725277137292138,0.1665417726575234,0.1693787133611483,0.1568089580711089,0.1603710237813739,0.166286015596077,0.1279701874871204,0.1831424128048712,0.1485910622521856,0.1321143965682463,0.1756779858080513,0.0891342180724908,0.1590620055581031,0.1400643926606514,0.1671884530900274,0.1409596935435706,0.1508987966116537,0.1585418274596722,0.0746348407721984,0.1625805454052181,0.1339581682949635,0.1615549085421413,0.1244117767765222,0.2199601109930853,0.180002548133961,0.176383868738061,0.155034957971541,0.1378102191363557
193,193,  Memaknai Ulang Corporate Social Responsibility: Upaya Mewujudkan Fair Responsibility   ,Tauchid Komara Yuda,https://jurnal.ugm.ac.id/jsp/article/view/15680/10447,"CSR is essentially interpreted as a manifestation of the responsibility of the business world over the externalities arising from their production activities. But unfortunately this responsibility is only limited scope primary operationalization region without regard for the fact that externalities it has started from the ﬁrst phase of extraction up to a radius of these products are marketed. Therefore, this paper seeks to encourage the existence of fair responsibility by understanding a CSR as companies att empt to produce eco-friendly products. With the company’s commitment to implement eco-friendly production methods, then indirectly the company has been reducing their externalities, its same doing CSR.",0.1716222147998557,0.1616431893112499,0.1654596029366818,0.1505766841989794,0.0478001101576016,0.1758486646712717,0.201032003675823,0.1526337178111818,0.1432622441122853,0.177564677063232,0.1374651829376555,0.142426236587843,0.1624024709507444,0.1824264389812412,0.1442400477962793,0.1424679696932224,0.1090320225249601,0.189657036338559,0.1467922190442775,0.1745020811346764,0.1530783369361632,0.154737470024289,0.1563759561480545,0.1622851564365895,0.163553561570017,0.1089518966927189,0.1281358989136639,0.1637328121977291,0.1688736493802023,0.1580768453127611,0.1413407451388639,0.2354475208907921,0.1084961839534878,0.155323781483422,0.1643439714268507
